"created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
2020-09-06 20:33:35,"AlwaysBOutdoors","Watch as the crew chases migrating #tarpon and inshore #redfish, making for some of the best angling action of the season. <U+0001F41F> #CTSbestfish #CTSOD4 https://t.co/AobpyMWfye https://t.co/ggidktDxD8","CoSchedule",169,,,,FALSE,FALSE,0,0,,,"tarpon redfish CTSbestfish CTSOD4",,"bit.ly/3aHkmXL","https://t.co/AobpyMWfye","http://bit.ly/3aHkmXL","http://pbs.twimg.com/media/EhQksNJXkAkr0vf.jpg","https://t.co/ggidktDxD8","https://twitter.com/AlwaysBOutdoors/status/1302706535357992960/photo/1","photo","http://pbs.twimg.com/media/EhQksNJXkAkr0vf.jpg","https://t.co/ggidktDxD8","https://twitter.com/AlwaysBOutdoors/status/1302706535357992960/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/AlwaysBOutdoors/status/1302706535357992960","Outdoors.com","Atlanta, GA","The Premier Website for every outdoor lifestyle: Fishing, Hiking, Kayaking, Off-Road, Camping + more. <U+0001F3A3><U+0001F6A3><U+0001F3FB><U+26FA><U+FE0F><U+0001F3D5><U+26F4><U+26F5><U+FE0F><U+2693><U+FE0F>","https://t.co/afwfwhrTpL",FALSE,497,94,8,10902,209,2018-02-22 21:14:45,FALSE,"https://t.co/afwfwhrTpL","https://www.outdoors.com/",,"https://pbs.twimg.com/profile_banners/966783341658824704/1526932902","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/998656705989767168/Yn_iVNyG_normal.jpg"
2020-09-07 16:43:44,"AlwaysBOutdoors","<U+0001F3A3>Chasing Reds: Top 6 Places for Redfish, full article <U+27A1><U+FE0F>https://t.co/B1HhjPWA6I #fishing #redfish #saltwater https://t.co/rT0podV1Gx","CoSchedule",108,,,,FALSE,FALSE,0,0,,,"fishing redfish saltwater",,"bit.ly/2kVkwTs","https://t.co/B1HhjPWA6I","http://bit.ly/2kVkwTs","http://pbs.twimg.com/media/EhU5q4RXgAEN7OA.jpg","https://t.co/rT0podV1Gx","https://twitter.com/AlwaysBOutdoors/status/1303011077903572994/photo/1","photo","http://pbs.twimg.com/media/EhU5q4RXgAEN7OA.jpg","https://t.co/rT0podV1Gx","https://twitter.com/AlwaysBOutdoors/status/1303011077903572994/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/AlwaysBOutdoors/status/1303011077903572994","Outdoors.com","Atlanta, GA","The Premier Website for every outdoor lifestyle: Fishing, Hiking, Kayaking, Off-Road, Camping + more. <U+0001F3A3><U+0001F6A3><U+0001F3FB><U+26FA><U+FE0F><U+0001F3D5><U+26F4><U+26F5><U+FE0F><U+2693><U+FE0F>","https://t.co/afwfwhrTpL",FALSE,497,94,8,10902,209,2018-02-22 21:14:45,FALSE,"https://t.co/afwfwhrTpL","https://www.outdoors.com/",,"https://pbs.twimg.com/profile_banners/966783341658824704/1526932902","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/998656705989767168/Yn_iVNyG_normal.jpg"
2020-09-06 18:56:24,"AlwaysBOutdoors","Follow the captains as they take a break and fish for fun in search of #redfish and speckled trout. <U+0001F3A3> #CTSAimless #CTSOD4 https://t.co/LaMCZrluw1 https://t.co/MbRytg3PYx","CoSchedule",145,,,,FALSE,FALSE,0,0,,,"redfish CTSAimless CTSOD4",,"bit.ly/2uW8WQB","https://t.co/LaMCZrluw1","http://bit.ly/2uW8WQB","http://pbs.twimg.com/media/EhQOciuXsAIhZzM.jpg","https://t.co/MbRytg3PYx","https://twitter.com/AlwaysBOutdoors/status/1302682077150826501/photo/1","photo","http://pbs.twimg.com/media/EhQOciuXsAIhZzM.jpg","https://t.co/MbRytg3PYx","https://twitter.com/AlwaysBOutdoors/status/1302682077150826501/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/AlwaysBOutdoors/status/1302682077150826501","Outdoors.com","Atlanta, GA","The Premier Website for every outdoor lifestyle: Fishing, Hiking, Kayaking, Off-Road, Camping + more. <U+0001F3A3><U+0001F6A3><U+0001F3FB><U+26FA><U+FE0F><U+0001F3D5><U+26F4><U+26F5><U+FE0F><U+2693><U+FE0F>","https://t.co/afwfwhrTpL",FALSE,497,94,8,10902,209,2018-02-22 21:14:45,FALSE,"https://t.co/afwfwhrTpL","https://www.outdoors.com/",,"https://pbs.twimg.com/profile_banners/966783341658824704/1526932902","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/998656705989767168/Yn_iVNyG_normal.jpg"
2020-09-02 22:04:32,"AlwaysBOutdoors","""Additionally, red drum is one of the most delicious fish you can catch. Blackened, baked, or grilled, reds make for excellent table fare."" <U+0001F60B> Chasing Reds: Top 6 Places for Redfish, full article <U+27A1><U+FE0F>https://t.co/B1HhjPWA6I #fishing #redfish #saltwater https://t.co/ODlrwKKKWg","CoSchedule",249,,,,FALSE,FALSE,1,0,,,"fishing redfish saltwater",,"bit.ly/2kVkwTs","https://t.co/B1HhjPWA6I","http://bit.ly/2kVkwTs","http://pbs.twimg.com/media/Eg8TJV8WAAoneEi.jpg","https://t.co/ODlrwKKKWg","https://twitter.com/AlwaysBOutdoors/status/1301279870362832902/photo/1","photo","http://pbs.twimg.com/media/Eg8TJV8WAAoneEi.jpg","https://t.co/ODlrwKKKWg","https://twitter.com/AlwaysBOutdoors/status/1301279870362832902/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/AlwaysBOutdoors/status/1301279870362832902","Outdoors.com","Atlanta, GA","The Premier Website for every outdoor lifestyle: Fishing, Hiking, Kayaking, Off-Road, Camping + more. <U+0001F3A3><U+0001F6A3><U+0001F3FB><U+26FA><U+FE0F><U+0001F3D5><U+26F4><U+26F5><U+FE0F><U+2693><U+FE0F>","https://t.co/afwfwhrTpL",FALSE,497,94,8,10902,209,2018-02-22 21:14:45,FALSE,"https://t.co/afwfwhrTpL","https://www.outdoors.com/",,"https://pbs.twimg.com/profile_banners/966783341658824704/1526932902","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/998656705989767168/Yn_iVNyG_normal.jpg"
2020-09-05 12:11:16,"redfincharters","Capt. Justin catching so many fish the Coast Guard joined the party<U+0001F3A3><U+2600><U+FE0F>
.
.
.
#charlestoncharters #charlestonsc #redfish #redfishonfly #flyfishing #fishingcharters #lowcountry #summerfishing #springfishing #bullreds #floodtide #charlestonfishing #charlestonharbor #sightfishing https://t.co/Od5ngr8N8p","Twitter for iPhone",276,,,,FALSE,FALSE,1,1,,,"charlestoncharters charlestonsc redfish redfishonfly flyfishing fishingcharters lowcountry summerfishing springfishing bullreds floodtide charlestonfishing charlestonharbor sightfishing",,,,,"http://pbs.twimg.com/media/EhJoHsjWAAAahgO.jpg","https://t.co/Od5ngr8N8p","https://twitter.com/redfincharters/status/1302217732155416577/photo/1","photo","http://pbs.twimg.com/media/EhJoHsjWAAAahgO.jpg","https://t.co/Od5ngr8N8p","https://twitter.com/redfincharters/status/1302217732155416577/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/redfincharters/status/1302217732155416577","RedFin Charters","Charleston, SC","Join us at RedFin Charters to explore the Lowcountry’s tidal waters for incredible fishing and an unforgettable experience.","https://t.co/jlD7XdaTi3",FALSE,76,25,0,237,4,2014-09-15 02:11:06,FALSE,"https://t.co/jlD7XdaTi3","https://m.youtube.com/watch?feature=youtu.be&v=LfoC6eYCkHw",,"https://pbs.twimg.com/profile_banners/2810478956/1458333834","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/712332698048536576/OvKzH_6u_normal.jpg"
2020-09-07 14:01:43,"redfincharters","“Labor Day party over there!” Flood tides are rolling in at the end of the week so reserve your spots to sight fish some tailing redfish<U+0001F33E><U+0001F980>
.
.
.
#charlestoncharters #charlestonsc #redfish #redfishonfly #flyfishing #fishingcharters #lowcountry #summerfishing #springfishing https://t.co/QTyBcrTRCn","Twitter for iPhone",272,,,,FALSE,FALSE,0,1,,,"charlestoncharters charlestonsc redfish redfishonfly flyfishing fishingcharters lowcountry summerfishing springfishing",,,,,"http://pbs.twimg.com/media/EhUUlQOXkAQaDUj.jpg","https://t.co/QTyBcrTRCn","https://twitter.com/redfincharters/status/1302970303518330882/photo/1","photo","http://pbs.twimg.com/media/EhUUlQOXkAQaDUj.jpg","https://t.co/QTyBcrTRCn","https://twitter.com/redfincharters/status/1302970303518330882/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/redfincharters/status/1302970303518330882","RedFin Charters","Charleston, SC","Join us at RedFin Charters to explore the Lowcountry’s tidal waters for incredible fishing and an unforgettable experience.","https://t.co/jlD7XdaTi3",FALSE,76,25,0,237,4,2014-09-15 02:11:06,FALSE,"https://t.co/jlD7XdaTi3","https://m.youtube.com/watch?feature=youtu.be&v=LfoC6eYCkHw",,"https://pbs.twimg.com/profile_banners/2810478956/1458333834","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/712332698048536576/OvKzH_6u_normal.jpg"
2020-09-03 20:46:18,"redfincharters","Nothing like sight fishing in the lowcountry grass flats<U+0001F33E><U+2600><U+FE0F>
.
.
.
#charlestoncharters #charlestonsc #redfish #redfishonfly #flyfishing #fishingcharters #lowcountry #summerfishing #springfishing #bullreds #floodtide #charlestonfishing #charlestonharbor #sightfishing https://t.co/j2uGhqsdhE","Twitter for iPhone",265,,,,FALSE,FALSE,0,1,,,"charlestoncharters charlestonsc redfish redfishonfly flyfishing fishingcharters lowcountry summerfishing springfishing bullreds floodtide charlestonfishing charlestonharbor sightfishing",,,,,"http://pbs.twimg.com/media/EhBK0xOXcAA_jDL.jpg","https://t.co/j2uGhqsdhE","https://twitter.com/redfincharters/status/1301622569024589835/photo/1","photo","http://pbs.twimg.com/media/EhBK0xOXcAA_jDL.jpg","https://t.co/j2uGhqsdhE","https://twitter.com/redfincharters/status/1301622569024589835/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/redfincharters/status/1301622569024589835","RedFin Charters","Charleston, SC","Join us at RedFin Charters to explore the Lowcountry’s tidal waters for incredible fishing and an unforgettable experience.","https://t.co/jlD7XdaTi3",FALSE,76,25,0,237,4,2014-09-15 02:11:06,FALSE,"https://t.co/jlD7XdaTi3","https://m.youtube.com/watch?feature=youtu.be&v=LfoC6eYCkHw",,"https://pbs.twimg.com/profile_banners/2810478956/1458333834","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/712332698048536576/OvKzH_6u_normal.jpg"
2020-09-02 13:37:27,"redfincharters","Here at RedFin we do it all! Our GM @eroper11 booking trips while he catches sunset tailers on the long rod<U+0001F33E><U+0001F980>
.
.
.
#charlestoncharters #charlestonsc #redfish #redfishonfly #flyfishing #fishingcharters #lowcountry #summerfishing #springfishing #bullreds #floodtide https://t.co/hCUeHeBcx4","Twitter for iPhone",264,,,,FALSE,FALSE,1,2,,,"charlestoncharters charlestonsc redfish redfishonfly flyfishing fishingcharters lowcountry summerfishing springfishing bullreds floodtide",,,,,"http://pbs.twimg.com/media/Eg6fFJWX0AU4NQa.jpg","https://t.co/hCUeHeBcx4","https://twitter.com/redfincharters/status/1301152258151899137/photo/1","photo","http://pbs.twimg.com/media/Eg6fFJWX0AU4NQa.jpg","https://t.co/hCUeHeBcx4","https://twitter.com/redfincharters/status/1301152258151899137/photo/1",,"x33111061","eroper11","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/redfincharters/status/1301152258151899137","RedFin Charters","Charleston, SC","Join us at RedFin Charters to explore the Lowcountry’s tidal waters for incredible fishing and an unforgettable experience.","https://t.co/jlD7XdaTi3",FALSE,76,25,0,237,4,2014-09-15 02:11:06,FALSE,"https://t.co/jlD7XdaTi3","https://m.youtube.com/watch?feature=youtu.be&v=LfoC6eYCkHw",,"https://pbs.twimg.com/profile_banners/2810478956/1458333834","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/712332698048536576/OvKzH_6u_normal.jpg"
2020-09-01 14:17:20,"redfincharters","Rounding the bend straight into mid week<U+0001F4A8><U+2600><U+FE0F>
.
.
.
#charlestoncharters #charlestonsc #redfish #redfishonfly #flyfishing #fishingcharters #lowcountry #summerfishing #springfishing #bullreds #floodtide #charlestonfishing #charlestonharbor #sightfishing #catchandrelease #redfishing https://t.co/u05pqO9dzr","Twitter for iPhone",278,,,,FALSE,FALSE,0,1,,,"charlestoncharters charlestonsc redfish redfishonfly flyfishing fishingcharters lowcountry summerfishing springfishing bullreds floodtide charlestonfishing charlestonharbor sightfishing catchandrelease redfishing",,,,,"http://pbs.twimg.com/media/Eg1en0IXsAUGeNf.jpg","https://t.co/u05pqO9dzr","https://twitter.com/redfincharters/status/1300799910162378753/photo/1","photo","http://pbs.twimg.com/media/Eg1en0IXsAUGeNf.jpg","https://t.co/u05pqO9dzr","https://twitter.com/redfincharters/status/1300799910162378753/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/redfincharters/status/1300799910162378753","RedFin Charters","Charleston, SC","Join us at RedFin Charters to explore the Lowcountry’s tidal waters for incredible fishing and an unforgettable experience.","https://t.co/jlD7XdaTi3",FALSE,76,25,0,237,4,2014-09-15 02:11:06,FALSE,"https://t.co/jlD7XdaTi3","https://m.youtube.com/watch?feature=youtu.be&v=LfoC6eYCkHw",,"https://pbs.twimg.com/profile_banners/2810478956/1458333834","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/712332698048536576/OvKzH_6u_normal.jpg"
2020-08-31 16:11:11,"redfincharters","The mullet run is on and the sharks and bulls are hot! Give us a call for a shark day with your family<U+0001F988><U+0001F3A3><U+2600><U+FE0F>
.
.
.
#charlestoncharters #charlestonsc #redfish #redfishonfly #flyfishing #fishingcharters #lowcountry #summerfishing #springfishing #bullreds #floodtide https://t.co/E8gGJFhosG","Twitter for iPhone",261,,,,FALSE,FALSE,0,1,,,"charlestoncharters charlestonsc redfish redfishonfly flyfishing fishingcharters lowcountry summerfishing springfishing bullreds floodtide",,,,,"http://pbs.twimg.com/media/EgwvFThWAAIhOUD.jpg","https://t.co/E8gGJFhosG","https://twitter.com/redfincharters/status/1300466170814967813/photo/1","photo","http://pbs.twimg.com/media/EgwvFThWAAIhOUD.jpg","https://t.co/E8gGJFhosG","https://twitter.com/redfincharters/status/1300466170814967813/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/redfincharters/status/1300466170814967813","RedFin Charters","Charleston, SC","Join us at RedFin Charters to explore the Lowcountry’s tidal waters for incredible fishing and an unforgettable experience.","https://t.co/jlD7XdaTi3",FALSE,76,25,0,237,4,2014-09-15 02:11:06,FALSE,"https://t.co/jlD7XdaTi3","https://m.youtube.com/watch?feature=youtu.be&v=LfoC6eYCkHw",,"https://pbs.twimg.com/profile_banners/2810478956/1458333834","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/712332698048536576/OvKzH_6u_normal.jpg"
2020-09-06 13:50:55,"redfincharters","Some nearshore Cobia action for Labor Day weekend<U+2600><U+FE0F><U+0001F988>
.
.
.
#charlestoncharters #charlestonsc #redfish #redfishonfly #flyfishing #fishingcharters #lowcountry #summerfishing #springfishing #bullreds #floodtide #charlestonfishing #charlestonharbor #sightfishing #catchandrelease https://t.co/cGF12elkP4","Twitter for iPhone",275,,,,FALSE,FALSE,0,1,,,"charlestoncharters charlestonsc redfish redfishonfly flyfishing fishingcharters lowcountry summerfishing springfishing bullreds floodtide charlestonfishing charlestonharbor sightfishing catchandrelease",,,,,"http://pbs.twimg.com/media/EhPIhatWsAAWL7K.jpg","https://t.co/cGF12elkP4","https://twitter.com/redfincharters/status/1302605201329790978/photo/1","photo","http://pbs.twimg.com/media/EhPIhatWsAAWL7K.jpg","https://t.co/cGF12elkP4","https://twitter.com/redfincharters/status/1302605201329790978/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/redfincharters/status/1302605201329790978","RedFin Charters","Charleston, SC","Join us at RedFin Charters to explore the Lowcountry’s tidal waters for incredible fishing and an unforgettable experience.","https://t.co/jlD7XdaTi3",FALSE,76,25,0,237,4,2014-09-15 02:11:06,FALSE,"https://t.co/jlD7XdaTi3","https://m.youtube.com/watch?feature=youtu.be&v=LfoC6eYCkHw",,"https://pbs.twimg.com/profile_banners/2810478956/1458333834","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/712332698048536576/OvKzH_6u_normal.jpg"
2020-09-07 12:13:43,"CaptJot","Red drum Fun! 13 to the boat and a lot of smiles! Happy Labor Day!
.
.
.
.
.
.
.
.
.
.
#saltwaterfishing #captjot #getoutside #fishthroughit #redfish #reddrum #greatoutdoors #NC #wrightsvillebeach #labordayweekend… https://t.co/SKCrFyosjp","Instagram",238,,,,FALSE,FALSE,0,0,,,"saltwaterfishing captjot getoutside fishthroughit redfish reddrum greatoutdoors NC wrightsvillebeach labordayweekend",,"instagram.com/p/CE1by1ch9OV/…","https://t.co/SKCrFyosjp","https://www.instagram.com/p/CE1by1ch9OV/?igshid=13va2bx1jgjji",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/CaptJot/status/1302943125569253377","Capt Jot Owens","North Carolina, USA","Fishing, OCR (Spartan Races), Cooking, Travel, Running, FATTire riding and Good Times! ""Live life to the fullest, everyone dies; not everyone lives!""","https://t.co/ej2bzz8ZWv",FALSE,102,179,1,283,862,2017-03-01 21:22:35,FALSE,"https://t.co/ej2bzz8ZWv","http://www.captainjot.com",,"https://pbs.twimg.com/profile_banners/837050455809224711/1488403651",,"http://pbs.twimg.com/profile_images/837051359539130371/9dpvRLpV_normal.jpg"
2020-09-07 11:39:30,"WatersQuiet","It’s tough to beat schooling #redfish on topwater. It just doesn’t get much better. #quietwaters #flatsfishing #sarasota #fishingcharters https://t.co/KseRLsocTu","Twitter for iPhone",137,,,,FALSE,FALSE,0,0,,,"redfish quietwaters flatsfishing sarasota fishingcharters",,,,,"http://pbs.twimg.com/media/EhT0CHhWkAAzYrj.jpg","https://t.co/KseRLsocTu","https://twitter.com/WatersQuiet/status/1302934515590012928/photo/1","photo","http://pbs.twimg.com/media/EhT0CHhWkAAzYrj.jpg","https://t.co/KseRLsocTu","https://twitter.com/WatersQuiet/status/1302934515590012928/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/WatersQuiet/status/1302934515590012928","Quiet Waters Fishing","Sarasota, FL","Capt. Brian Boehm-Delivering shallow water adventures to those who hunt fish. Fly fishing & light tackle artificials for redfish, snook, seatrout, & tarpon.","https://t.co/MWO4bqJpLg",FALSE,533,333,4,182,255,2019-03-19 16:15:29,FALSE,"https://t.co/MWO4bqJpLg","https://www.quietwatersfishing.com",,"https://pbs.twimg.com/profile_banners/1108039298086068224/1581075588",,"http://pbs.twimg.com/profile_images/1225745969494577153/atV1OiwS_normal.jpg"
2020-09-07 06:24:58,"fgonfishecol","Gas bladder muscle of each North West Atlantic #redfish species of genus #<U+0001D61A><U+0001D626><U+0001D623><U+0001D622><U+0001D634><U+0001D635><U+0001D626><U+0001D634> <U+0001F447><U+0001F3FF>","Twitter for iPhone",85,"x1302541435808428032","x222084801","fgonfishecol",FALSE,FALSE,2,0,,,"redfish <U+0001D61A><U+0001D626><U+0001D623><U+0001D622><U+0001D634><U+0001D635><U+0001D626><U+0001D634>",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/fgonfishecol/status/1302855360739504129","Francisco González Carrión","Vigo, España","PhD student at IIM - CSIC. Sustainable Fisheries Management. Main interest is in #fisheries #ecology, stocks dynamic and fisheries assessment.","https://t.co/AsO7eaT9uZ",FALSE,264,347,6,3945,3393,2010-12-02 12:22:52,FALSE,"https://t.co/AsO7eaT9uZ","https://www.researchgate.net/profile/Francisco_Gonzalez_Carrion",,"https://pbs.twimg.com/profile_banners/222084801/1565313392","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1159634221708840960/6cEAg0-O_normal.jpg"
2020-09-07 06:25:05,"fgonfishecol","External features and gas bladder muscle morphology are important to differentiate these three species during the oceanographic #survey and the management of #redfish stocks in Flemish Cap bank @cronicasdefauna @IEOVigo @IIM_CSIC","Twitter for iPhone",229,"x1302855386857443328","x222084801","fgonfishecol",FALSE,FALSE,4,0,,,"survey redfish",,,,,,,,,,,,,"x913098733222600709 x831793353704480768 x4001571203","cronicasdefauna IEOVigo IIM_CSIC","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/fgonfishecol/status/1302855389436956673","Francisco González Carrión","Vigo, España","PhD student at IIM - CSIC. Sustainable Fisheries Management. Main interest is in #fisheries #ecology, stocks dynamic and fisheries assessment.","https://t.co/AsO7eaT9uZ",FALSE,264,347,6,3945,3393,2010-12-02 12:22:52,FALSE,"https://t.co/AsO7eaT9uZ","https://www.researchgate.net/profile/Francisco_Gonzalez_Carrion",,"https://pbs.twimg.com/profile_banners/222084801/1565313392","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1159634221708840960/6cEAg0-O_normal.jpg"
2020-09-06 20:43:06,"blsmith44","Day two of fishing started at 6:15 AM on the altamaha River! We caught another mess or two or three! <U+0001F41F><U+0001F41F><U+0001F40A><U+0001F41F><U+0001F41F>#Fishfry #trout #redfish #family #twowayfishcamp @ Two Way Fish Camp https://t.co/Y2umF3PaAL","Instagram",198,,,,FALSE,FALSE,1,0,,,"Fishfry trout redfish family twowayfishcamp",,"instagram.com/p/CEzxS1Cjq-R/…","https://t.co/Y2umF3PaAL","https://www.instagram.com/p/CEzxS1Cjq-R/?igshid=1jwdotpoan0d3",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/7142eb97ae21e839.json","Georgia","Georgia, USA","admin","United States","US","31.32761012 -81.44594011","-81.44594011 31.32761012","-85.605166 -80.742567 -80.742567 -85.605166 30.355644 30.355644 35.000771 35.000771","https://twitter.com/blsmith44/status/1302708929336668162","Barbara Lynn Smith","Athens, GA","",,FALSE,190,234,3,1573,939,2013-03-01 19:37:27,FALSE,,,,"https://pbs.twimg.com/profile_banners/1231107626/1378865697","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/378800000441164338/627a0abb671c680978b31f1dd21c3e2b_normal.jpeg"
2020-09-06 20:05:44,"DunnDesignsLLC","Fly Fishing T-Shirt
Get Yours Now!
https://t.co/myHyOOrKf8

#FreshwaterFishing #Angling #River #Lure #Rod  #Reel #Redfish #Snook #Tarpon #Salmon #Pike 
#Panfish #Carp #Fishing #FlyFishing #Tshirts #Tees #Shirts #Gifts https://t.co/2WhAdDcEWn","Twitter Web App",217,,,,FALSE,FALSE,2,3,,,"FreshwaterFishing Angling River Lure Rod Reel Redfish Snook Tarpon Salmon Pike Panfish Carp Fishing FlyFishing Tshirts Tees Shirts Gifts",,"etsy.me/35b5hhr","https://t.co/myHyOOrKf8","https://etsy.me/35b5hhr","http://pbs.twimg.com/media/EhQeLTNX0AcbsKp.jpg","https://t.co/2WhAdDcEWn","https://twitter.com/DunnDesignsLLC/status/1302699523723145219/photo/1","photo","http://pbs.twimg.com/media/EhQeLTNX0AcbsKp.jpg http://pbs.twimg.com/media/EhQeMZWWAAMDXIj.jpg http://pbs.twimg.com/media/EhQeNn8WkAMIV-8.jpg","https://t.co/2WhAdDcEWn https://t.co/2WhAdDcEWn https://t.co/2WhAdDcEWn","https://twitter.com/DunnDesignsLLC/status/1302699523723145219/photo/1 https://twitter.com/DunnDesignsLLC/status/1302699523723145219/photo/1 https://twitter.com/DunnDesignsLLC/status/1302699523723145219/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/DunnDesignsLLC/status/1302699523723145219","Dunn Designs","Florida, USA","Creating Heat Transfer Vinyl, Personalized Decals, Decorative Apparel, T-Shirts and more. Have an idea you would like to see come to life, please contact us.","https://t.co/Pb4FabrK3Y",FALSE,134,107,1,3154,149,2018-05-06 16:31:39,FALSE,"https://t.co/Pb4FabrK3Y","https://linktr.ee/dunndesigns",,"https://pbs.twimg.com/profile_banners/993166413086027776/1551214406","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1100499309383032833/846Uj0q3_normal.png"
